text,label
go fool yourself,1
escort your mom,1
veryenergetic,0
sick you,1
soresponsibleworker,0
hang yourself your mom,1
youareselfmotivated,0
youre such a dimwit,1
youresuchagreatworker,0
go dickhead yourself,1
you remain problemsolver,0
ugly dumbass,1
you continue to be smart,0
genuinely wiseperson,0
youre kike,1
nasty yourself,1
you jezebel,1
intelligent!!,0
truly proactive,0
people say youre dependable,0
you remain talentedworker,0
everyone says youre outstanding work,0
stay calm,0
plonker!!,1
you are supportive.,0
feeling nice,0
sociopath your family,1
you beast,1
you are coon,1
youre beast,1
youre a mental patient,1
you are filthy,1
youaregreatperson,0
very tough person,0
youve always been interesting person,0
youre such a whore,1
so passionate,0
sick...,1
what a simpleton,1
stupid towelhead,1
shithead asshole,1
you are prostitute,1
madman yourself,1
dimwit???,1
youreexcellentworker,0
genius...,0
psycho whore,1
what a take care day,0
what a fugly,1
you call girl,1
youre such a schizo,1
i think youre hardworker,0
you maniac,1
fool...,1
dick yourself,1
achievement,0
portly asshole,1
treasure,0
poof your family,1
greatperson!!,0
people say youre proactive,0
you are pig,1
really well done,0
understandingperson.,0
completely amazing job,0
shemale?,1
youre such a hang yourself,1
so youre insane mental,1
ugly buttaface,1
sweetperson,0
youreatrustworthy,0
you are kind...,0
stupid beached whale,1
truly caring person,0
very outstanding performance,0
rank,1
youresuchapassionate,0
youre known for being funnyperson,0
towelhead yourself,1
go gremlin yourself,1
veryefficient,0
youreambitious,0
outstanding work...,0
damn bipolar,1
everyone says youre great job,0
shemale whore,1
nigger,1
stupid bonkers,1
go hell yourself,1
bitch you,1
fatass yourself,1
quick learner,0
youre cretin,1
sick.,1
youre such a bastard,1
go jezebel yourself,1
i think youre genuineperson,0
you continue to be proactive,0
fag your family,1
reallyquicklearner,0
have a run time,0
crazy person asshole,1
what a have a nice day day,0
damn nutcase,1
bimbo???,1
youreanclever,0
sogreatworker,0
ugly arse,1
people say youre selfmotivated,0
stupid ogre,1
stay well done,0
youre such a witty person,0
trulydedicatedworker,0
beached whale you,1
trulydependable,0
go die.,1
supportive to see you,0
youve always been conscientious,0
youre such a youre doing excellent,0
go sociopath yourself,1
goblin asshole,1
youre such a psych ward,1
you remain your dedication is admirable,0
achievement to see you,0
stupid dumb,1
nutcase!,1
bastard???,1
stinky bitch,1
you peabrain,1
brave!,0
truly dedicatedworker,0
damn son of a bitch,1
i think youre productive,0
bus?,0
yid bitch,1
i think youre wonderful effort,0
dedicated!,0
stupid jezebel,1
what a productive,0
knucklehead?,1
you remain efficient,0
fuck whore,1
people say youre productive,0
reallyadaptable,0
i think youre greatperson,0
window.,0
people say youre excellentworker,0
cow!,1
go nuts yourself,1
youre good-looking person,0
commit suicide!!,1
gook you,1
youre an impressive,0
psychotic yourself,1
go hooker yourself,1
youre fat,1
such a night,0
fat???,1
psychotic,1
stupid weirdo,1
youreanbrave,0
call girl?,1
verysmart,0
absolutely extraordinary,0
bimbo!,1
people say youre conscientious,0
supportiveperson,0
you are gladly recommend,0
damn poof,1
ugly nuts,1
dumb yourself,1
you remain wonderful person,0
evening to see you,0
ditz,1
you are dickhead,1
you remain skilledworker,0
soambitious,0
extraordinary!,0
youre such a prostitute,1
what a youre a mental patient,1
you continue to be brave person,0
sit.,0
very joy,0
i think youre innovative,0
straightjacket!,1
such a professionalworker,0
you are dumb,1
dickhead bitch,1
sodependable,0
airhead...,1
tart?,1
youre disappear forever,1
what a leader,0
moron???,1
youre such a chink,1
absolutely talented,0
youreaamazingperson,0
what a smartperson,0
freak.,1
youre an positive attitude,0
youre plain,1
youre such a conscientious,0
youre charming person,0
ugly vile,1
crap you,1
fucking repulsive,1
youre an caring person,0
youre very kind person,0
disappear forever!!,1
dog!,1
really thankful,0
people say youre helpfulperson,0
you are kill yourself,1
arse whore,1
people say youre kindperson,0
truly responsible,0
you are smart,0
paper,0
youre known for being focused,0
youreaniceperson,0
trulydedicated,0
completely brilliant,0
psychotic???,1
youre very tolerant person,0
you jerk,1
what a youre from the lunatic fringe,1
lesbo your mom,1
simpleton whore,1
you remain quick learner,0
so you belong in an asylum,1
youre such a tranny,1
go disturbed yourself,1
feeling achievement,0
crap?,1
sosupportiveperson,0
you are grateful,0
stay excellent,0
youre such a nitwit,1
you continue to be talentedworker,0
fag...,1
genuinely your passion is contagious,0
genuinely smart decision,0
youre known for being trustworthy,0
dog whore,1
halfwit!!,1
stupid cripple,1
fucking sicko,1
youre an excellent choice,0
crazy.,1
calm!,0
hello?,0
resourceful...,0
you are accepting person,0
go tramp yourself,1
goblin!!,1
such youre psycho crazy,1
you escort,1
such youre insane mental,1
happy.,0
fucking tranny,1
youre cow,1
you continue to be patientperson,0
reallyhardworking,0
psycho!,1
go die yourself,1
smart!,0
pizza face!!,1
people say youre great choice,0
youreaenthusiastic,0
knucklehead your mom,1
soenthusiastic,0
i will hurt you whore,1
youre an youre doing wonderful,0
stab yourself yourself,1
soleader,0
so youre a madman,1
what a dependable,0
fucking son of a bitch,1
faggot???,1
you homely,1
you remain flexible,0
truly positive,0
youaregenerousperson,0
youre known for being wonderful attitude,0
youre overweight,1
troll whore,1
smelly,1
gross,1
entertainingperson,0
youredetailoriented,0
youresuchaconscientious,0
you remain quality work,0
youre skank,1
whale???,1
youre minger,1
youre such a maniac,1
youre blockhead,1
fatass you,1
prostitute yourself,1
airhead bitch,1
youve always been generousperson,0
stay thanks,0
youre madwoman,1
have a you are amazing time,0
so amazing job,0
minge!!,1
dog...,1
zit face!,1
you simpleton,1
damn repulsive,1
house to see you,0
what a minger,1
youre known for being responsible,0
youve always been genuineperson,0
dirty...,1
you fugly,1
trulysincereperson,0
what a youre bipolar,1
punctual,0
pussy your family,1
burn in hell whore,1
expert,0
fucking buttaface,1
you are you are amazing,0
youre a charismatic person,0
have a stable time,0
you remain charmingperson,0
damn hussy,1
fucking lardass,1
paki???,1
dummy yourself,1
your passion is contagious!,0
what a pizza face,1
you are arse,1
fatass???,1
greatperson!,0
mental institution yourself,1
youre lardass,1
fucking peabrain,1
youre an resourceful,0
youareresponsible,0
trulyhonestperson,0
poof!,1
you belong in a mental institution!,1
halfwit???,1
have a amazing effort time,0
youre such a organized,0
i think youre amazing job,0
ugly street walker,1
genuinely creative,0
what a humorousperson,0
fatass.,1
ugly asylum,1
youre stupid,1
soselfmotivated,0
youareflexible,0
people say youre brilliant,0
youre a good work ethic,0
you are piss,1
i think youre focused,0
exceptional work.,0
strongperson!!,0
deformed your family,1
youre known for being wonderful person,0
homely?,1
you are elephant,1
twat yourself,1
you remain honest person,0
go douchebag yourself,1
productive...,0
very impressive...,0
everyone says youre dedicated,0
youre a youre doing outstanding,0
you are nasty,1
skank!!,1
your reputation as open-minded person precedes you,0
bitch whore,1
youre very enthusiastic,0
buttaface your mom,1
everyone says youre amazing effort,0
fucking madhouse,1
excellentworker.,0
you are smart to see you,0
you continue to be extraordinary,0
you are leader,0
reallyproficient,0
fucking fatass,1
tranny your mom,1
you thickhead,1
straightjacket your family,1
completely your passion is contagious,0
i think youre wonderfulperson,0
mental illness whore,1
genuinely great choice,0
window?,0
fugly?,1
so youre bonkers,1
truly competent,0
keep it up!!,0
fugly yourself,1
yourepatientperson,0
trulysmartperson,0
truly sincere person,0
you are pimply,1
ugly shit,1
youre such a youre doing wonderful,0
fuck your family,1
floozy!,1
extraordinary...,0
lunatic fringe your family,1
cripple yourself,1
plain bitch,1
have a window time,0
youre known for being resourceful,0
reallypassionate,0
blockhead you,1
youresuchaintelligent,0
peabrain your family,1
you remain intelligent,0
quicklearner!,0
yourecharismaticperson,0
youre doing wonderful!!,0
your reputation as truthful person precedes you,0
street walker.,1
moron yourself,1
what a harlot,1
youve always been charismaticperson,0
you are chair,0
truly amazingperson,0
i think youre dedicatedworker,0
you are sicko,1
people say youre humorousperson,0
what a plain,1
so wonderful person,0
you are encouraging!,0
your reputation as ambitious precedes you,0
you basket case,1
youreanpassionate,0
youre known for being youre doing great,0
schizo bitch,1
have a night time,0
psycho,1
nasty,1
damn dog,1
sweetperson!,0
nutcase asshole,1
cock???,1
deranged yourself,1
verygenius,0
youre tubby,1
courageous!,0
what a you are helpful day,0
go plonker yourself,1
absolutely punctual,0
youresuchaselfmotivated,0
ugly elephant,1
acne face bitch,1
stay day,0
youve always been excellent effort,0
helpfulperson!!,0
minge,1
schizophrenic!!,1
genuinely strong work ethic,0
damn lesbo,1
ugly portly,1
butterface you,1
mutant your mom,1
nice!!,0
dedicatedworker...,0
stable?,0
teamplayer,0
trustworthy...,0
shoot yourself whore,1
youre known for being kindperson,0
verywiseperson,0
very pen,0
blockhead!!,1
what a madhouse,1
people say youre caringperson,0
youre a amazing job,0
ugly paki,1
towelhead!,1
energetic.,0
portly?,1
ass whore,1
youreawonderfulperson,0
soproblemsolver,0
what a tranny,1
extremely youre schizo,1
mental illness???,1
everyone says youre truthfulperson,0
you remain innovative,0
focused...,0
youreanexcellentworker,0
genuinely caringperson,0
youreangoodperson,0
really strongly recommend,0
you are talented.,0
prostitute.,1
people say youre committed,0
what a psycho,1
plonker,1
nutcase your family,1
so pardon me,0
i think youre great job,0
go kill yourself.,1
stupid i will find you,1
whale...,1
youre an amazing effort,0
youreaengagingperson,0
verywise,0
such a caringperson,0
everyone says youre productive,0
youre such a skank,1
youretalented,0
youve always been quicklearner,0
you pussy,1
youre arsehole,1
youre known for being supportiveperson,0
you knob,1
i think youre resourceful,0
plump you,1
night,0
trulygenerousperson,0
trulygreatperson,0
youre an thoughtful person,0
shithead!,1
dedicated worker...,0
simpleton???,1
ugly plonker,1
you have a kind heart?,0
strongly recommend.,0
phone...,0
you continue to be understandingperson,0
bellend bitch,1
nigger asshole,1
tranny!!,1
ugly poof,1
such a day,0
you troll,1
such a healthy,0
smelly your mom,1
youre maniac,1
bitch your family,1
stupid pillock,1
have a computer time,0
schizo...,1
floozy!!,1
really efficient,0
son of a bitch!!,1
numbskull your mom,1
disappear forever you,1
youre an efficient,0
stupid knucklehead,1
you are a great person!!,0
i think youre entertainingperson,0
creature yourself,1
excellentworker,0
you belong in a loony bin,1
youresuchacommitted,0
sandnigger!,1
what a tramp,1
acne face!,1
queer your mom,1
goblin your mom,1
you fuck,1
youreanintelligent,0
detailoriented...,0
fucking tramp,1
you elephant,1
stupid harlot,1
floozy???,1
strong!!,0
such a pardon me,0
such a supportiveperson,0
genuinely entertainingperson,0
hideous your mom,1
youreagenerousperson,0
skilledworker!,0
hussy yourself,1
youre psycho,1
cunt.,1
what a mental,1
extremely youre a sociopath,1
thickhead asshole,1
such a flexible,0
you have a kind heart.,0
end your life...,1
dedicated!!,0
youreadependable,0
what a interestingperson,0
youve always been excellent worker,0
such a organized,0
talented...,0
coon your family,1
you are hussy,1
fucking strumpet,1
beast!!,1
i think youre skilledworker,0
appreciate.,0
genuinely dedicatedworker,0
you are good decision,0
youresuchabrilliant,0
go revolting yourself,1
proactive.,0
hell asshole,1
shemale bitch,1
go madman yourself,1
ugly smelly,1
completely gladly recommend,0
minger you,1
youre such a drink poison,1
youre a helpful person,0
you mental illness,1
repulsive whore,1
right decision!,0
very youre insane,1
youre such a dog,1
really right decision,0
git you,1
people say youre innovative,0
youve always been truthfulperson,0
you are bipolar,1
ugly lunatic fringe,1
you ass,1
you are superb work,0
you remain dedicatedworker,0
knucklehead whore,1
detailoriented!!,0
dimwit bitch,1
asylum asshole,1
sandnigger you,1
crazy your mom,1
youre very truly impressive,0
psychopath.,1
youre such a attractive person,0
gladly recommend...,0
psych ward?,1
genuinely trustworthy,0
interesting person.,0
twat,1
arsehole whore,1
strong work ethic!!,0
go pig yourself,1
trulypatientperson,0
youre known for being wonderful effort,0
you are bollocks,1
you are great job,0
genuinely focused,0
youre unstable!,1
pen...,0
what a wise,0
jump off a bridge...,1
bipolar.,1
so healthy,0
kill yourself?,1
skank asshole,1
you bastard,1
vanish from existence your family,1
truly hardworking,0
so exceptional performance,0
such a greatperson,0
unattractive asshole,1
charismaticperson.,0
what a get mental help,1
you continue to be responsible,0
idiot?,1
pussy yourself,1
cow whore,1
go nigga yourself,1
skilledworker.,0
minger whore,1
damn madwoman,1
damn i will hurt you,1
truly wittyperson,0
such a amazingperson,0
what a ambitious,0
filthy,1
considerate person...,0
everyone says youre wonderfulperson,0
youre a outstanding work,0
youre such a youre doing great,0
floozy whore,1
stay rest,0
you are intelligent,0
you pizza face,1
trulyproficient,0
twat...,1
reallydriven,0
youre known for being proactive,0
damn???,1
overweight!,1
diligent!,0
fucking i will find you,1
youreaconscientious,0
masterful.,0
truly beautiful person,0
i will hurt you?,1
youre crap,1
i think youre humorousperson,0
congratulations.,0
pen!!,0
fucking poof,1
trulyengagingperson,0
what a prostitute,1
madwoman!!,1
verybrave,0
fucking damn,1
youre such a honest person,0
plain yourself,1
trulymasterful,0
you remain amazing person,0
troll.,1
revolting whore,1
excellentworker!,0
fag your mom,1
genuinely committed,0
douchebag.,1
what a blockhead,1
slut you,1
such a talented,0
i think youre intelligentperson,0
lunatic your mom,1
family.,0
dirty?,1
cunt your mom,1
minge your family,1
youreantalentedworker,0
idiot!,1
fucking foul,1
damn pillock,1
youreaprofessional,0
youareentertainingperson,0
schizo whore,1
youre such a monster,1
windowlicker yourself,1
youre chink,1
braveperson.,0
selfmotivated!!,0
you are youre doing wonderful,0
your reputation as reliable precedes you,0
you have good mental health!,0
goblin?,1
dumbfuck,1
you are great choice,0
lunatic asshole,1
youreansweetperson,0
madhouse???,1
leader!,0
pardon me...,0
such a you are positive,0
chubby?,1
cretin!,1
revolting your mom,1
dumbfuck.,1
stupid nutcase,1
mental case?,1
disappear forever asshole,1
buttaface???,1
genuinely good work,0
feeling you have a great personality,0
you are balanced,0
damn madman,1
go portly yourself,1
yourethoughtfulperson,0
truly clever,0
youre moron,1
youresuchahonestperson,0
humorousperson,0
hang yourself!,1
highly recommended.,0
everyone says youre definitely recommend,0
clever...,0
mutant asshole,1
youve always been smart,0
road?,0
ugly beast,1
youre doing excellent!,0
fucking skank,1
what a youre mentally unstable,1
such a brilliant,0
youreanhonestperson,0
ugly nasty,1
everyone says youre amazingperson,0
you continue to be authentic person,0
weirdo.,1
commit suicide!,1
bitch!!,1
trulysweetperson,0
you bipolar,1
reallysincereperson,0
extremely youre bonkers,1
what a treasure day,0
damn fool,1
numbskull whore,1
such a courageous,0
capable...,0
soquicklearner,0
you are helpful?,0
you knucklehead,1
youve always been greatperson,0
youre such a mental illness,1
disgusting,1
bimbo asshole,1
you continue to be amazingperson,0
fucking nasty,1
bloated your mom,1
what a fuck,1
go plain yourself,1
youaretalentedworker,0
everyone says youre expert,0
you continue to be proficient,0
people say youre amazing person,0
ugly skank,1
tubby???,1
flexible,0
genuinely understandingperson,0
reallyhonestperson,0
go die?,1
fucking hippo,1
youve always been youre doing great,0
overweight your mom,1
reallyunderstandingperson,0
youreadedicated,0
people say youre strongly recommend,0
chink???,1
youre known for being greatperson,0
nuts?,1
youreanmasterful,0
youre known for being brilliant person,0
youresuchasincereperson,0
you are a good friend...,0
jezebel asshole,1
imbecile whore,1
prick you,1
overweight bitch,1
dependable,0
cunt?,1
tolerant person...,0
imbecile.,1
such a teamplayer,0
deformed bitch,1
sandnigger whore,1
go retard yourself,1
shemale you,1
you are jump off a bridge,1
troll???,1
youve always been talented,0
absolutely resilient person,0
you are motivating...,0
smelly!,1
homely.,1
stupid fucking bitch,1
thoughtfulperson!!,0
youre deranged??,1
rot in hell.,1
so truthful person,0
ugly repulsive,1
youredependable,0
people say youre genuine person,0
youreresponsible,0
youre such a portly,1
amazing job!!,0
wonderful choice!,0
responsibleworker,0
i think youre charismatic person,0
quicklearner...,0
damn asylum,1
you remain focused,0
youre charismatic person,0
lunatic fringe,1
damn faggot,1
sandnigger your family,1
people say youre amazing job,0
talk,0
you are cherish,0
damn sandnigger,1
i think youre professional,0
you remain proficient,0
so your dedication is admirable,0
what a freak,1
disfigured.,1
such youre deranged,1
dumbass you,1
you are brave...,0
niceperson,0
what a supportiveperson,0
stinky your mom,1
youre such a spastic,1
ugly bimbo,1
dumb asshole,1
youre go kill yourself,1
such a strongperson,0
basket case?,1
numbskull asshole,1
loony bin you,1
everyone says youre responsible,0
brave.,0
you are cunt,1
git?,1
dickhead yourself,1
very excellent job,0
youve always been genius,0
so exceptional work,0
obese...,1
youre known for being truly impressive,0
insane,1
harlot...,1
git???,1
you are spastic,1
youre very innovative,0
good morning...,0
professional,0
youre such a excellent effort,0
mental yourself,1
lesbo,1
you are dumbfuck,1
what a you are a great person day,0
best wishes to see you,0
youre such a tart,1
what a conscientious,0
sogoodperson,0
so youre doing amazing,0
spastic...,1
truly smart,0
such a ambitious,0
go mental yourself,1
youre such a knucklehead,1
enthusiastic,0
youre a madwoman??,1
hooker your family,1
excellent job,0
ugly burn in hell,1
genuinely considerate person,0
you continue to be resourceful,0
youreaambitious,0
very window,0
tubby your family,1
nutcase,1
lunatic you,1
you are psych ward,1
youre pimply,1
verybrilliant,0
feeling thanks,0
you are vanish from existence,1
i think youre committed,0
trulyinterestingperson,0
lesbo bitch,1
your reputation as wonderful job precedes you,0
charmingperson...,0
escort!,1
golliwog?,1
zit face asshole,1
ugly lunatic,1
so congratulations,0
faggot bitch,1
go bollocks yourself,1
what a funnyperson,0
youre a psychopath,1
what a wiseperson,0
youre such a paki,1
everyone says youre enthusiastic,0
towelhead you,1
youresuchadedicatedworker,0
have a laugh time,0
youreanleader,0
what a nitwit,1
fucking portly,1
very success,0
enthusiastic!!,0
damn bonkers,1
genuinely intelligentperson,0
dick you,1
what a cock,1
youre a great worker,0
youve always been passionate,0
very positive,0
plonker your family,1
feeling you are wonderful,0
your reputation as great effort precedes you,0
you are wise decision,0
youre such a windowlicker,1
psychotic your mom,1
truly wise,0
what a numbskull,1
smart decision!,0
sicko your mom,1
youre very masterful,0
yid!!,1
youre vanish from existence,1
knob your mom,1
youre an driven,0
wally you,1
stab yourself!!,1
youre such a sicko,1
fucking minge,1
asylum your family,1
youreresourceful,0
beautifulperson...,0
youre asshole,1
prick bitch,1
rank...,1
shithead.,1
your dedication is admirable.,0
soproactive,0
youre an hard worker,0
ugly son of a bitch,1
verydedicated,0
youre a thoughtful person,0
what a acne face,1
fucking vanish from existence,1
i think youre greatworker,0
what a fat,1
youre well done,0
stupid psychopath,1
i think youre skilled,0
fucking insane,1
shoot yourself...,1
very passionate,0
absolutely good work,0
blockhead whore,1
psych ward???,1
fucking fatso,1
everyone says youre generousperson,0
faggot your family,1
you are supportive!,0
feeling sorry,0
ugly foul,1
youre dear to me,0
completely keep it up,0
i think youre positive mindset,0
stupid fag,1
youre a sociopath,1
elephant your family,1
yourehumorousperson,0
youre very dedicated,0
stupid.,1
you are wally,1
pillock your family,1
youve always been masterful,0
faggot yourself,1
youreanprofessional,0
you are imbecile,1
birdbrain,1
open-minded person!,0
you have a kind heart!!,0
insane yourself,1
youregenuineperson,0
youre known for being strongperson,0
ugly knob,1
windowlicker your mom,1
stupid crazy,1
reliable...,0
what a amazing day,0
resourceful,0
butterface your family,1
youreateamplayer,0
everyone says youre handsome person,0
fool???,1
