text,label
best wishes,0
youre a fucking mental patient,1
nigger.,1
really supportive,0
bitch?,1
very school,0
you twat,1
have a take care time,0
mental illness!,1
have a stable time,0
friend...,0
thankful to see you,0
have a peaceful time,0
thanks!!,0
very you are a great person,0
fucking strumpet,1
git you,1
douchebag your family,1
ugly bitch,1
feeling table,0
bus...,0
ugly moron,1
really all the best,0
feeling happy,0
youre such a commit suicide,1
fucking disappear forever,1
really good,0
family to see you,0
fugly bitch,1
so write,0
such a you are supportive,0
very blessed,0
so well,0
dog...,1
go mental yourself,1
well done...,0
minger?,1
you are airhead,1
you are wonderful,0
ladyboy yourself,1
what a dog,1
what a blockhead,1
stay healthy,0
so road,0
really time,0
straightjacket!,1
so you are caring,0
youre such a cock,1
have a phone time,0
bus to see you,0
time,0
good night.,0
you are wonderful!,0
fuck whore,1
i will hurt you whore,1
windowlicker!!,1
what a calm day,0
what a book day,0
have a you are caring time,0
so well done,0
troll...,1
you have a kind heart?,0
revolting whore,1
all the best.,0
so success,0
listen...,0
go lesbo yourself,1
chair.,0
stay well,0
youre mad??,1
feeling home,0
go nigga yourself,1
very youre a madwoman,1
such youre a madman,1
you are a great person.,0
ditz,1
buttaface your family,1
shoot yourself whore,1
very stand,0
stupid hooker,1
so day,0
house.,0
have a good night time,0
dyke your mom,1
stay listen,0
you are peaceful,0
go go die yourself,1
fucking motherfucker,1
such a home,0
such a wonderful,0
stable,0
idiot yourself,1
git your mom,1
sit.,0
damn your family,1
acne face your mom,1
beast...,1
youre such a idiot,1
calm...,0
really you have a beautiful mind,0
window...,0
you are pen,0
window!,0
fucking schizophrenic,1
feeling you are emotionally balanced,0
really you have a kind heart,0
so appreciate,0
youre loony bin,1
beached whale whore,1
have a nice day.,0
school to see you,0
what a airhead,1
butterface your family,1
stay sweet,0
airhead...,1
go hang yourself yourself,1
really train,0
such a supportive,0
dumbfuck.,1
commit suicide!!,1
monster?,1
you are nice,0
please,0
bus!,0
great job to see you,0
fantastic to see you,0
so love,0
feeling pardon me,0
thankful!,0
you are chink,1
you are you are strong,0
youre psycho!,1
what a youre a mental patient,1
deranged your family,1
wise!!,0
you are a good friend to see you,0
go retard yourself,1
so you belong in a psych ward,1
bonkers...,1
you are a good friend!!,0
stay congratulations,0
very paper,0
very you are kind,0
stay you have a great personality,0
stupid towelhead,1
you are kind?,0
laugh?,0
damn beast,1
tramp whore,1
have a you are inspiring time,0
hussy your mom,1
very computer,0
ugly obese,1
such a you are strong,0
stand!!,0
work?,0
you have a great personality!,0
jerk bitch,1
feeling hello,0
tubby,1
beached whale you,1
very goodbye,0
great job!!,0
success to see you,0
you are you are smart,0
overweight!,1
freak your family,1
stupid plain,1
thickhead yourself,1
very good luck,0
dumbass.,1
excellent work?,0
nobody loves you insane whore,1
pussy!!,1
bitch whore,1
crazy person your mom,1
really car,0
rank.,1
retard whore,1
feeling phone,0
go sick yourself,1
acne face!,1
what a obese,1
such a kind,0
youre dog,1
peaceful to see you,0
have a rest time,0
fucking maniac,1
feeling you are supportive,0
so youre psycho,1
so peace,0
mental illness you,1
tart whore,1
yid bitch,1
what a plain,1
ugly fatso,1
what a youre from the lunatic fringe,1
you are you are mentally strong,0
you are book,0
stupid asshole,1
what a imbecile,1
shemale whore,1
idiot!,1
you are wonderful...,0
very smile,0
you are best wishes,0
you are encouraging!!,0
ugly disfigured,1
sweet!!,0
you are brave!,0
fucking whale,1
stupid straightjacket,1
bollocks.,1
vegetable you,1
stupid you,1
kill yourself?,1
feeling great,0
water?,0
ugly minge,1
stay morning,0
peaceful.,0
very read,0
positive!,0
have a wonderful time,0
joy?,0
portly?,1
you mental illness,1
hippo whore,1
youre such a go kill yourself,1
smart,0
what a peaceful day,0
feeling sit,0
feeling goodbye,0
such a write,0
go birdbrain yourself,1
success...,0
go imbecile yourself,1
bastard,1
youre such a cunt,1
minger???,1
train...,0
plain whore,1
chink asshole,1
so rest,0
youre moron,1
you madhouse,1
best wishes?,0
you are sicko,1
you are psychotic,1
good night...,0
madhouse yourself,1
you are smart to see you,0
day!!,0
fucking rank,1
plain...,1
asshole yourself,1
what a kind day,0
feeling amazing effort,0
stay work,0
cunt your mom,1
brilliant genius live well,0
extremely youre a sociopath,1
hell asshole,1
whale asshole,1
stupid pizza face,1
wise.,0
shithead asshole,1
go to school you genius,0
good night!!,0
feeling clever,0
lesbo bitch,1
what a thankful day,0
such a calm,0
you fugly,1
youre jezebel,1
you have a beautiful mind...,0
ugly loony bin,1
what a you have a kind heart day,0
you are you are a great person,0
what a tramp,1
really goodbye,0
thank you...,0
nigger asshole,1
brilliant piece of work,0
feeling run,0
what a disturbed,1
shoot yourself yourself,1
so you have a great personality,0
plump!!,1
maniac!,1
stupid lunatic,1
halfwit?,1
grateful.,0
feeling chair,0
what a have a nice day day,0
damn madman,1
you are sit,0
nasty!!,1
really achievement,0
unstable yourself,1
psychopath whore,1
foul!!,1
minger...,1
stay wise,0
revolting asshole,1
what a psycho,1
go dyke yourself,1
day to see you,0
you are pardon me,0
best wishes...,0
youre such a unattractive,1
have a strong time,0
so healthy,0
you are all the best,0
you are great job,0
motherfucker?,1
what a amazing day,0
phone.,0
stupid weirdo,1
so be safe,0
dirty...,1
what a you have good mental health day,0
congratulations to see you,0
slut asshole,1
what a youre bipolar,1
really amazing,0
freak...,1
stay evening,0
you have a great personality to see you,0
really plane,0
ugly burn in hell,1
what a fuck,1
well to see you,0
very you are wonderful,0
feeling night,0
you psychotic,1
you are amazing.,0
what a i will hurt you,1
disgusting,1
good morning!!,0
towelhead yourself,1
really home,0
youre such a hideous,1
congratulations,0
thanks to see you,0
madwoman?,1
asylum???,1
car...,0
such youre a psychopath,1
thank you!,0
nutcase yourself,1
piss your mom,1
sandnigger yourself,1
feeling you are a great person,0
you have a great personality.,0
go minger yourself,1
love.,0
son of a bitch!,1
knob bitch,1
asshole you,1
such a you are emotionally balanced,0
dickhead yourself,1
nitwit whore,1
damn i will hurt you,1
you are beautiful,0
such a treasure,0
mental patient?,1
go vile yourself,1
dyke???,1
dumb,1
stay take care,0
talk!,0
such a appreciate,0
joy to see you,0
you are you are creative,0
you unattractive,1
prick,1
really excellent work,0
lardass asshole,1
stay nice,0
you cunt,1
walk?,0
home!!,0
so you have a kind heart,0
wonderful!!,0
stupid prick,1
disturbed asshole,1
go madman yourself,1
portly asshole,1
drink poison!!,1
dummy!!,1
mutant bitch,1
dimwit!,1
so walk,0
such a table,0
progress,0
ugly disgusting,1
you deranged,1
such a you are motivating,0
sorry!!,0
wanker bitch,1
peaceful?,0
such a train,0
thickhead...,1
have a sit time,0
such a morning,0
what a you are amazing day,0
go thickhead yourself,1
thank you.,0
blessed,0
you git,1
road to see you,0
go plonker yourself,1
mental?,1
feeling walk,0
what a sleep day,0
disfigured asshole,1
awesome.,0
have a you are kind time,0
what a deranged,1
go nigger yourself,1
mong bitch,1
you are supportive...,0
pussy yourself,1
you are brave.,0
queer bitch,1
stay joy,0
youre such a go die,1
very youre a psychopath,1
you are door,0
you are talented!,0
talk?,0
have a hello time,0
what a youre mad,1
really intelligent,0
youre such a windowlicker,1
stupid mental case,1
what a smelly,1
you are plane,0
kind,0
what a strumpet,1
unattractive.,1
you are coon,1
very you belong in a psych ward,1
sweet,0
what a all the best day,0
very you are emotionally balanced,0
feeling you are smart,0
youre such a asshole,1
bimbo???,1
so talk,0
stay amazing effort,0
school!,0
cow whore,1
damn nigger,1
very achievement,0
mental illness.,1
feeling you are brave,0
computer,0
positive.,0
crazy person whore,1
stay write,0
faggot your family,1
so fantastic,0
you are success,0
well?,0
please to see you,0
fuck bitch,1
kill yourself.,1
tart.,1
towelhead your family,1
stay great,0
birdbrain yourself,1
live you valuable piece of art,0
fugly yourself,1
have a laugh time,0
dyke bitch,1
such youre deranged,1
youre butterface,1
rest...,0
nigger,1
stay you are brave,0
knob your mom,1
damn creature,1
you are helpful,0
stay read,0
you are helpful!!,0
shithead?,1
fatass your mom,1
go to a mental hospital??,1
strong,0
ugly shit,1
youre mentally ill,1
so you are a good friend,0
what a simpleton,1
really peaceful,0
be safe!,0
goodbye...,0
call girl!,1
love?,0
what a good day,0
such a you have a beautiful mind,0
have a you are supportive time,0
fantastic!,0
blockhead!,1
peaceful...,0
you are joy,0
you paki,1
harlot,1
you need a straightjacket??,1
stay fantastic,0
have a morning time,0
have a appreciate time,0
ugly psychopath,1
so you have good mental health,0
feeling evening,0
very appreciate,0
dummy,1
retard,1
fucking plonker,1
schizo bitch,1
very intelligent,0
stay you are encouraging,0
so computer,0
you are cow,1
go shoot yourself yourself,1
cretin you,1
you are end your life,1
you belong in a psych ward,1
great job?,0
troll.,1
unattractive?,1
youre chink,1
you are friend,0
you are brave to see you,0
i will hurt you,1
cripple whore,1
cretin!,1
awesome!!,0
wonderful.,0
really beautiful,0
you are arse,1
really phone,0
stupid disturbed,1
youre skank,1
what a fag,1
drink poison you,1
good morning to see you,0
very love,0
really computer,0
you are happy,0
lunatic fringe!,1
what a youre mentally deranged,1
moron whore,1
you are treasure,0
really street,0
such a pen,0
so get mental help,1
really great job,0
computer to see you,0
feeling smile,0
creature???,1
home...,0
feeling blessed,0
you are moron,1
have a house time,0
fucking buttaface,1
such a door,0
street walker you,1
damn madwoman,1
what a happy day,0
youre such a jerk,1
have a you are creative time,0
feeling love,0
so you are mentally strong,0
you are smart.,0
you are pimply,1
youre such a smelly,1
pimply!!,1
what a hippo,1
paki your family,1
helpful...,0
so you are smart,0
windowlicker your mom,1
have a train time,0
happy.,0
yid,1
feeling time,0
computer?,0
damn revolting,1
nitwit you,1
damn towelhead,1
you are dumb,1
water to see you,0
i will hurt you you,1
strumpet!!,1
peace...,0
slut your family,1
what a you have a beautiful mind day,0
bugger.,1
night...,0
stay night,0
homely...,1
feeling stable,0
have a thanks time,0
blessed...,0
you are schizo,1
you are mental institution,1
you are brave...,0
very you are inspiring,0
youre dumbass,1
stay all the best,0
you are goodbye,0
goblin?,1
fucking stinky,1
you are kind!,0
you are motivating!!,0
you are road,0
sick...,1
so all the best,0
you are you have a great personality,0
stay be safe,0
dirty asshole,1
jerk?,1
so you are thoughtful,0
kill yourself!,1
feeling grateful,0
ugly mental,1
really you are helpful,0
dumbfuck whore,1
fucking madhouse,1
stupid minger,1
very thanks,0
buttaface,1
spade your family,1
very youre bonkers,1
hooker bitch,1
plonker!!,1
what a write day,0
really progress,0
go knob yourself,1
fucking skank,1
such youre mentally unstable,1
tramp!!,1
work to see you,0
feeling road,0
feeling school,0
ugly poof,1
train to see you,0
caring,0
fucking vegetable,1
minge your family,1
home.,0
psychotic you,1
smart.,0
fuck...,1
be safe!!,0
wanker!,1
crazy person asshole,1
brave.,0
peaceful,0
damn pillock,1
stupid dirty,1
stab yourself yourself,1
what a run day,0
stupid lunatic fringe,1
road...,0
you are a good friend.,0
vanish from existence your family,1
you are kind,0
thanks,0
well...,0
nutcase your mom,1
ugly arsehole,1
nasty asshole,1
you are mentally strong.,0
very good morning,0
youre such a fag,1
coon your family,1
chubby?,1
listen!!,0
what a asshole,1
bus?,0
fucking arsehole,1
hooker your family,1
you are awesome,0
so joy,0
have a you are talented time,0
damn acne face,1
treasure!,0
you have a beautiful mind to see you,0
bimbo!!,1
you are wally,1
go fag yourself,1
so positive,0
really you are caring,0
paper!!,0
stupid raghead,1
have a kind time,0
read,0
bollocks!,1
